r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms,source_file,structure_2002_preferred_name,structure_2002_catalog_name_normalized,structure_2002_RFGC_int,structure_2002_Dist,structure_2002_Re,structure_2002_Z0,structure_2002_z0_over_re,structure_2002_S0,structure_2002_RAJ2000_deg,structure_2002_DEJ2000_deg,structure_2002_Note,structure_2002_has_ned_link_flag,structure_2002_has_simbad_link_flag,structure_2002_source_catalog,structure_2002__Glon,structure_2002__Glat,structure_2002__RAJ2000,structure_2002__DEJ2000,structure_2002__RAB1950,structure_2002__DEB1950,structure_2002__Elon2000,structure_2002__Elat2000,structure_2002_RFGC,structure_2002__RA,structure_2002__DE,structure_2002_NED,structure_2002_Simbad,structure_2002_biz_name,structure_2002_biz_name_norm,structure_2002_biz_catalog_token,structure_2002_RA_match_deg,structure_2002_DE_match_deg,structure_2002_biz_aname_norm,structure_2002_biz_aname_token,structure_2002_biz_ned_norm,structure_2002_biz_ned_token,structure_2002_matched,structure_2002_match_reason,structure_2002_matched_sparc_name,structure_2002_matched_sparc_index,structure_2002_matched_sep_deg,structure_2002___source_catalog__
23.68,317.0,274.2245512349323,9.3,ESO563-G021,39.67,271.34,0.0,4243.623310810811,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,4,2.0019365354797065,0.0013429596280882805,0.9939136480701711,0.0032794951077947943,0.003259534946416603,0.39247607204891216,1e-06,6.999222317572421e-10,0.0001287406635372503,274.2245512349625,42.77544876503748,42.77544876506772,ESO563-G021_pointwise_topostructure_v8_4_best_gamma.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
25.41,317.0,265.4585180400132,7.23,ESO563-G021,44.98,261.62,0.0,3954.7028728846913,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,4,2.0019365354797065,0.0013429596280882805,0.9939136480701711,0.0032794951077947943,0.003259534946416603,0.39247607204891216,1e-06,6.078604038962311e-10,0.00012428086281887182,265.4585180400423,51.54148195995771,51.54148195998681,ESO563-G021_pointwise_topostructure_v8_4_best_gamma.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
27.06,312.0,257.17034238029856,8.39,ESO563-G021,46.29,252.97,0.0,3597.339246119734,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,4,2.0019365354797065,0.0013429596280882805,0.9939136480701711,0.0032794951077947943,0.003259534946416603,0.39247607204891216,1e-06,5.359911265170665e-10,0.00012043222111856867,257.17034238032676,54.82965761967324,54.829657619701436,ESO563-G021_pointwise_topostructure_v8_4_best_gamma.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
28.8,312.0,247.63895028851982,8.37,ESO563-G021,43.21,243.84,0.0,3380.0,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,4,2.0019365354797065,0.0013429596280882805,0.9939136480701711,0.0032794951077947943,0.003259534946416603,0.39247607204891216,1e-06,4.731819927287231e-10,0.0001167374892251295,247.63895028854733,64.36104971145267,64.36104971148018,ESO563-G021_pointwise_topostructure_v8_4_best_gamma.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
30.53,311.0,238.15547211853016,11.5,ESO563-G021,45.08,233.85,0.0,3168.0641991483785,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,4,2.0019365354797065,0.0013429596280882805,0.9939136480701711,0.0032794951077947943,0.003259534946416603,0.39247607204891216,1e-06,4.210751148842468e-10,0.00011338175892715748,238.15547211855716,72.84452788144284,72.84452788146984,ESO563-G021_pointwise_topostructure_v8_4_best_gamma.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
33.91,313.0,224.30081163473304,15.9,ESO563-G021,59.7,216.21,0.0,2889.0887643762903,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,5,2.0013540357215085,0.0005824997581980185,0.9973555218882836,0.0019365354797065137,0.0019314143540178675,0.408893094058064,1e-06,3.5559381304847326e-10,0.00010980977279128542,224.3008116347599,88.6991883652401,88.69918836526696,ESO563-G021_pointwise_topostructure_v8_4_best_gamma.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
35.65,320.0,217.71449767987434,8.83,ESO563-G021,61.56,208.83,0.0,2872.370266479664,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,5,2.0013540357215085,0.0005824997581980185,0.9973555218882836,0.0019365354797065137,0.0019314143540178675,0.408893094058064,1e-06,3.2172936906700765e-10,0.00010709646122649815,217.71449767990066,102.28550232009934,102.28550232012566,ESO563-G021_pointwise_topostructure_v8_4_best_gamma.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
37.3,321.0,212.31512287164097,7.88,ESO563-G021,63.33,202.65,0.0,2762.493297587132,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,5,2.0013540357215085,0.0005824997581980185,0.9973555218882836,0.0019365354797065137,0.0019314143540178675,0.408893094058064,1e-06,2.938949421458244e-10,0.00010470091375933283,212.31512287166677,108.68487712833323,108.68487712835903,ESO563-G021_pointwise_topostructure_v8_4_best_gamma.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
39.03,320.0,206.59717931278735,8.0,ESO563-G021,62.96,196.77,0.0,2623.6228542147064,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,5,2.0013540357215085,0.0005824997581980185,0.9973555218882836,0.0019365354797065137,0.0019314143540178675,0.408893094058064,1e-06,2.6841864093458265e-10,0.00010235418680091578,206.5971793128127,113.4028206871873,113.40282068721265,ESO563-G021_pointwise_topostructure_v8_4_best_gamma.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
40.76,315.0,201.30546962266078,9.82,ESO563-G021,62.4,191.39,0.0,2434.3719332679098,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,5,2.0013540357215085,0.0005824997581980185,0.9973555218882836,0.0019365354797065137,0.0019314143540178675,0.408893094058064,1e-06,2.4611689362975887e-10,0.00010015849731475094,201.3054696226857,113.6945303773143,113.69453037733922,ESO563-G021_pointwise_topostructure_v8_4_best_gamma.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
42.41,312.0,196.97196805637088,9.07,ESO563-G021,62.21,186.89,0.0,2295.3077104456497,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,5,2.0013540357215085,0.0005824997581980185,0.9973555218882836,0.0019365354797065137,0.0019314143540178675,0.408893094058064,1e-06,2.2733862593972754e-10,9.819078941582986e-05,196.97196805639535,115.02803194360465,115.02803194362912,ESO563-G021_pointwise_topostructure_v8_4_best_gamma.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
0.77,35.1,135.41353846643253,3.96,IC4202,2.22,20.98,133.76,1600.012987012987,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,1,2.028554327113041,0.0,1.0,0.028554327113040845,0.028554327113040845,0.1350619672446832,1e-06,2.2779889904652248e-07,0.00041881398289195443,135.4135384670802,-100.3135384670802,-100.31353846643253,IC4202_pointwise_topostructure_v8_4_best_gamma.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59,77.9,181.3490504524355,3.95,IC4202,3.89,40.96,176.62,3816.610062893082,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,1,2.028554327113041,0.0,1.0,0.028554327113040845,0.028554327113040845,0.1350619672446832,1e-06,5.3424297790705734e-08,0.0002914526264888037,181.34905045266973,-103.44905045266972,-103.4490504524355,IC4202_pointwise_topostructure_v8_4_best_gamma.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.36,115.0,186.30282982284513,6.7,IC4202,4.02,58.24,176.92,5603.813559322034,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,1,2.028554327113041,0.0,1.0,0.028554327113040845,0.028554327113040845,0.1350619672446832,1e-06,2.4249850482024418e-08,0.00023922718728768607,186.30282982299872,-71.30282982299872,-71.30282982284513,IC4202_pointwise_topostructure_v8_4_best_gamma.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.13,156.0,188.001365154618,3.16,IC4202,0.9,74.68,172.53,7775.079872204473,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,1,2.028554327113041,0.0,1.0,0.028554327113040845,0.028554327113040845,0.1350619672446832,1e-06,1.378619433133779e-08,0.000207727678119906,188.00136515473275,-32.00136515473275,-32.001365154617986,IC4202_pointwise_topostructure_v8_4_best_gamma.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.95,192.0,196.11701252058683,3.14,IC4202,0.0,91.45,173.49,9332.6582278481,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,1,2.028554327113041,0.0,1.0,0.028554327113040845,0.028554327113040845,0.1350619672446832,1e-06,8.656431164536656e-09,0.00018491323127326447,196.117012520674,-4.117012520673995,-4.117012520586826,IC4202_pointwise_topostructure_v8_4_best_gamma.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.73,204.0,204.51862726900941,2.9,IC4202,0.0,107.35,174.08,8798.30866807611,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,1,2.028554327113041,0.0,1.0,0.028554327113040845,0.028554327113040845,0.1350619672446832,1e-06,6.036855626435695e-09,0.00016898025657762755,204.51862726907922,-0.518627269079218,-0.5186272690094142,IC4202_pointwise_topostructure_v8_4_best_gamma.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.27,220.0,207.24817610777666,3.25,IC4202,0.0,132.68,159.21,7719.298245614035,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,2,2.0088826534259168,0.01967167368712408,0.9331793305044864,0.028554327113040845,0.02664630785835356,0.24084780944234685,1e-06,6.1264320221186145e-09,0.0001959916548700064,207.2481761078693,12.751823892130687,12.751823892223342,IC4202_pointwise_topostructure_v8_4_best_gamma.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.08,231.0,213.0514801638327,3.49,IC4202,0.0,150.86,150.44,7536.864406779661,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,2,2.0088826534259168,0.01967167368712408,0.9331793305044864,0.028554327113040845,0.02664630785835356,0.24084780944234685,1e-06,4.804809630102038e-09,0.0001844398334989555,213.05148016391254,17.948519836087456,17.948519836167293,IC4202_pointwise_topostructure_v8_4_best_gamma.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.86,235.0,222.65660376463126,4.65,IC4202,0.24,170.8,142.84,7026.081424936387,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,2,2.0088826534259168,0.01967167368712408,0.9331793305044864,0.028554327113040845,0.02664630785835356,0.24084780944234685,1e-06,3.898500628724479e-09,0.00017504917863781711,222.65660376470007,12.343396235299934,12.343396235368743,IC4202_pointwise_topostructure_v8_4_best_gamma.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.66,245.0,231.89626344553292,6.0,IC4202,0.0,187.59,136.33,6931.293302540415,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,2,2.0088826534259168,0.01967167368712408,0.9331793305044864,0.028554327113040845,0.02664630785835356,0.24084780944234685,1e-06,3.211492533459921e-09,0.00016676787862104296,231.8962634455929,13.103736554407106,13.103736554467076,IC4202_pointwise_topostructure_v8_4_best_gamma.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.45,246.0,238.70599762050387,5.57,IC4202,3.8,199.82,130.53,6403.809523809524,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,2,2.0088826534259168,0.01967167368712408,0.9331793305044864,0.028554327113040845,0.02664630785835356,0.24084780944234685,1e-06,2.6969884319290824e-09,0.0001596450459041239,238.70599762055727,7.29400237944273,7.294002379496135,IC4202_pointwise_topostructure_v8_4_best_gamma.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.02,240.0,244.92552521123642,7.16,IC4202,3.35,212.98,120.9,5226.8602540834845,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,3,2.00527323534315,0.0036094180827666023,0.987390871563309,0.008882653425916764,0.008770650908010767,0.2721590331839453,1e-06,2.241091376378415e-09,0.00015715224137023988,244.92552521128684,-4.925525211286839,-4.925525211236419,IC4202_pointwise_topostructure_v8_4_best_gamma.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.79,240.0,245.14606523458622,4.85,IC4202,15.63,214.9,116.92,4885.496183206107,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,3,2.00527323534315,0.0036094180827666023,0.987390871563309,0.008882653425916764,0.008770650908010767,0.2721590331839453,1e-06,1.9579209043758083e-09,0.00015193382593284085,245.1460652346333,-5.146065234633312,-5.146065234586217,IC4202_pointwise_topostructure_v8_4_best_gamma.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.47,246.0,244.03631266678326,7.68,IC4202,22.51,214.77,113.67,4852.927024859663,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,3,2.00527323534315,0.0036094180827666023,0.987390871563309,0.008882653425916764,0.008770650908010767,0.2721590331839453,1e-06,1.7502087330937972e-09,0.00014773321529595046,244.03631266682797,1.9636873331720324,1.9636873332167397,IC4202_pointwise_topostructure_v8_4_best_gamma.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.34,241.0,241.6927334447604,6.21,IC4202,30.77,213.03,109.94,4353.898050974512,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,3,2.00527323534315,0.0036094180827666023,0.987390871563309,0.008882653425916764,0.008770650908010767,0.2721590331839453,1e-06,1.5293648145039845e-09,0.0001428346128411568,241.6927334448026,-0.6927334448025988,-0.6927334447603926,IC4202_pointwise_topostructure_v8_4_best_gamma.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.11,250.0,239.12264008244807,5.62,IC4202,37.16,210.67,106.85,4429.482636428065,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,0.35,3,2.00527323534315,0.0036094180827666023,0.987390871563309,0.008882653425916764,0.008770650908010767,0.2721590331839453,1e-06,1.3670006654404936e-09,0.00013888261010423648,239.1226400824884,10.877359917511598,10.877359917551928,IC4202_pointwise_topostructure_v8_4_best_gamma.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
