r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_density_i,weight_geom_i,weight_density_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,ell_info_kpc,c_info_gal,tau_struct_gal,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms,source_file,structure_2002_preferred_name,structure_2002_catalog_name_normalized,structure_2002_RFGC_int,structure_2002_Dist,structure_2002_Re,structure_2002_Z0,structure_2002_z0_over_re,structure_2002_S0,structure_2002_RAJ2000_deg,structure_2002_DEJ2000_deg,structure_2002_Note,structure_2002_has_ned_link_flag,structure_2002_has_simbad_link_flag,structure_2002_source_catalog,structure_2002__Glon,structure_2002__Glat,structure_2002__RAJ2000,structure_2002__DEJ2000,structure_2002__RAB1950,structure_2002__DEB1950,structure_2002__Elon2000,structure_2002__Elat2000,structure_2002_RFGC,structure_2002__RA,structure_2002__DE,structure_2002_NED,structure_2002_Simbad,structure_2002_biz_name,structure_2002_biz_name_norm,structure_2002_biz_catalog_token,structure_2002_RA_match_deg,structure_2002_DE_match_deg,structure_2002_biz_aname_norm,structure_2002_biz_aname_token,structure_2002_biz_ned_norm,structure_2002_biz_ned_token,structure_2002_matched,structure_2002_match_reason,structure_2002_matched_sparc_name,structure_2002_matched_sparc_index,structure_2002_matched_sep_deg,structure_2002___source_catalog__
1.34,58.3,120.17,10.5,ESO563-G021,0.0,120.17,0.0,2536.4850746268653,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,1,2.186015068932963,0.05500655985145597,0.9832363860518377,0.010276919292787037,0.010104640985186333,0.20821062208105057,551034.7699081653,2.0498580456173694,2.2218950323292916,0.09210087249930783,0.3495037189909159,11131020785.313784,0.1868307947368393,0.0211330528149678,0.012361024685720442,8.5,1.0,2.0,0.18121344789491375,0.04681552919023404,0.9685584807666012,4.545891879704271,2.1648820161179954,2.1812134478949137,0.016331431776918315,1.0716199843795293,6.040448263197126,4.681552919123404,1.8183567518821087,1.0,551034.7699081653,63895.796519752534,292.60958175778933,316.3245109637702,-258.0245109637702,-61.870000000000005,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
2.23,74.1,137.48,5.69,ESO563-G021,0.0,137.48,0.0,2462.2466367713,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,1,2.186015068932963,0.05500655985145597,0.9832363860518377,0.010276919292787037,0.010104640985186333,0.20821062208105057,551034.7699081653,2.0498580456173694,2.2218950323292916,0.09210087249930783,0.3495037189909159,11131020785.313784,0.1868307947368393,0.0211330528149678,0.012361024685720442,8.5,1.0,2.0,0.18121344789491375,0.04681552919023404,0.9685584807666012,4.545891879704271,2.1648820161179954,2.1812134478949137,0.016331431776918315,1.0716199843795293,6.040448263197126,4.681552919123404,1.8183567518821087,1.0,551034.7699081653,23071.30491883361,226.82374207520462,265.23529246500914,-191.13529246500914,-63.379999999999995,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
3.12,119.0,146.18,4.27,ESO563-G021,0.0,146.18,0.0,4538.782051282051,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,1,2.186015068932963,0.05500655985145597,0.9832363860518377,0.010276919292787037,0.010104640985186333,0.20821062208105057,551034.7699081653,2.0498580456173694,2.2218950323292916,0.09210087249930783,0.3495037189909159,11131020785.313784,0.1868307947368393,0.0211330528149678,0.012361024685720442,8.5,1.0,2.0,0.18121344789491375,0.04681552919023404,0.9685584807666012,4.545891879704271,2.1648820161179954,2.1812134478949137,0.016331431776918315,1.0716199843795293,6.040448263197126,4.681552919123404,1.8183567518821087,1.0,551034.7699081653,11786.169895511552,191.76248348933126,241.12536671614632,-122.12536671614632,-27.180000000000007,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
4.01,141.0,157.86,3.76,ESO563-G021,0.0,157.86,0.0,4957.85536159601,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,1,2.186015068932963,0.05500655985145597,0.9832363860518377,0.010276919292787037,0.010104640985186333,0.20821062208105057,551034.7699081653,2.0498580456173694,2.2218950323292916,0.09210087249930783,0.3495037189909159,11131020785.313784,0.1868307947368393,0.0211330528149678,0.012361024685720442,8.5,1.0,2.0,0.18121344789491375,0.04681552919023404,0.9685584807666012,4.545891879704271,2.1648820161179954,2.1812134478949137,0.016331431776918315,1.0716199843795293,6.040448263197126,4.681552919123404,1.8183567518821087,1.0,551034.7699081653,7134.986239567395,169.14873579387242,231.36783359115688,-90.36783359115688,-16.860000000000014,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
5.79,227.0,199.19,4.2,ESO563-G021,0.0,199.19,0.0,8899.65457685665,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,2,2.241021628784419,0.045232835600576005,0.938799151429798,0.027374719684605836,0.025699363610536544,0.3620995252809547,551034.7699081653,2.0150585102360714,2.25954303716469,0.04469630472241756,0.5452995903606853,116796493543.85747,0.6051957459915964,0.07613961266642377,0.007214168357348645,8.5,1.0,2.0,0.18121344789491375,0.04681552919023404,0.9685584807666012,4.545891879704271,2.1648820161179954,2.1812134478949137,0.016331431776918315,1.0716199843795293,6.040448263197126,4.681552919123404,1.8183567518821087,1.0,551034.7699081653,5951.820588682374,185.63685304505393,272.2823852335493,-45.28238523354929,27.810000000000002,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
6.69,246.0,217.87,4.24,ESO563-G021,0.0,217.87,0.0,9045.7399103139,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,2,2.241021628784419,0.045232835600576005,0.938799151429798,0.027374719684605836,0.025699363610536544,0.3620995252809547,551034.7699081653,2.0150585102360714,2.25954303716469,0.04469630472241756,0.5452995903606853,116796493543.85747,0.6051957459915964,0.07613961266642377,0.007214168357348645,8.5,1.0,2.0,0.18121344789491375,0.04681552919023404,0.9685584807666012,4.545891879704271,2.1648820161179954,2.1812134478949137,0.016331431776918315,1.0716199843795293,6.040448263197126,4.681552919123404,1.8183567518821087,1.0,551034.7699081653,4458.150477745978,172.69923768251147,278.01504203211846,-32.01504203211846,28.129999999999995,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
7.58,268.0,228.65,5.56,ESO563-G021,0.0,228.65,0.0,9475.461741424802,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,2,2.241021628784419,0.045232835600576005,0.938799151429798,0.027374719684605836,0.025699363610536544,0.3620995252809547,551034.7699081653,2.0150585102360714,2.25954303716469,0.04469630472241756,0.5452995903606853,116796493543.85747,0.6051957459915964,0.07613961266642377,0.007214168357348645,8.5,1.0,2.0,0.18121344789491375,0.04681552919023404,0.9685584807666012,4.545891879704271,2.1648820161179954,2.1812134478949137,0.016331431776918315,1.0716199843795293,6.040448263197126,4.681552919123404,1.8183567518821087,1.0,551034.7699081653,3472.710239364923,162.2440865313313,280.36398861905593,-12.363988619055931,39.349999999999994,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
8.47,283.0,241.76,2.96,ESO563-G021,0.0,241.76,0.0,9455.6080283353,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,2,2.241021628784419,0.045232835600576005,0.938799151429798,0.027374719684605836,0.025699363610536544,0.3620995252809547,551034.7699081653,2.0150585102360714,2.25954303716469,0.04469630472241756,0.5452995903606853,116796493543.85747,0.6051957459915964,0.07613961266642377,0.007214168357348645,8.5,1.0,2.0,0.18121344789491375,0.04681552919023404,0.9685584807666012,4.545891879704271,2.1648820161179954,2.1812134478949137,0.016331431776918315,1.0716199843795293,6.040448263197126,4.681552919123404,1.8183567518821087,1.0,551034.7699081653,2781.2507035323883,153.48352829837907,286.3653105020217,-3.365310502021714,41.24000000000001,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
10.23,291.0,260.94,9.81,ESO563-G021,0.0,260.94,0.0,8277.712609970675,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,2,2.241021628784419,0.045232835600576005,0.938799151429798,0.027374719684605836,0.025699363610536544,0.3620995252809547,551034.7699081653,2.0150585102360714,2.25954303716469,0.04469630472241756,0.5452995903606853,116796493543.85747,0.6051957459915964,0.07613961266642377,0.007214168357348645,8.5,1.0,2.0,0.18121344789491375,0.04681552919023404,0.9685584807666012,4.545891879704271,2.1648820161179954,2.1812134478949137,0.016331431776918315,1.0716199843795293,6.040448263197126,4.681552919123404,1.8183567518821087,1.0,551034.7699081653,1906.582890651351,139.65794990391103,295.96288039442265,-4.962880394422655,30.060000000000002,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
13.44,310.0,277.98028779033956,20.4,ESO563-G021,0.4,277.98,0.0,7150.297619047619,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,3,2.205562517434723,0.040323760923894,0.9662055910931215,0.040323760923894,0.03896104325856872,0.5682745107147107,551034.7699081653,2.0076131349382447,2.2155636844427287,0.027750598219218242,0.5492572793759941,318887922616.5412,1.0,0.040680501316727735,0.0047439718733992935,8.5,1.0,2.0,0.18121344789491375,0.04681552919023404,0.9685584807666012,4.545891879704271,2.1648820161179954,2.1812134478949137,0.016331431776918315,1.0716199843795293,6.040448263197126,4.681552919123404,1.8183567518821087,1.0,551034.7699081653,1733.559062413393,152.6402102947844,317.1310047895601,-7.131004789560109,32.01971220966044,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
15.18,310.0,282.2671334038024,16.1,ESO563-G021,3.11,282.25,0.0,6330.698287220026,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,3,2.205562517434723,0.040323760923894,0.9662055910931215,0.040323760923894,0.03896104325856872,0.5682745107147107,551034.7699081653,2.0076131349382447,2.2155636844427287,0.027750598219218242,0.5492572793759941,318887922616.5412,1.0,0.040680501316727735,0.0047439718733992935,8.5,1.0,2.0,0.18121344789491375,0.04681552919023404,0.9685584807666012,4.545891879704271,2.1648820161179954,2.1812134478949137,0.016331431776918315,1.0716199843795293,6.040448263197126,4.681552919123404,1.8183567518821087,1.0,551034.7699081653,1358.919206918627,143.6258805404679,316.7066910581852,-6.706691058185186,27.732866596197596,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
16.83,314.0,283.7363587910439,13.5,ESO563-G021,15.18,283.33,0.0,5858.348187759953,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,3,2.205562517434723,0.040323760923894,0.9662055910931215,0.040323760923894,0.03896104325856872,0.5682745107147107,551034.7699081653,2.0076131349382447,2.2155636844427287,0.027750598219218242,0.5492572793759941,318887922616.5412,1.0,0.040680501316727735,0.0047439718733992935,8.5,1.0,2.0,0.18121344789491375,0.04681552919023404,0.9685584807666012,4.545891879704271,2.1648820161179954,2.1812134478949137,0.016331431776918315,1.0716199843795293,6.040448263197126,4.681552919123404,1.8183567518821087,1.0,551034.7699081653,1105.525967643143,136.40381972450075,314.8210973480559,-0.8210973480559005,30.263641208956074,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
18.56,317.0,277.4176075882712,12.7,ESO563-G021,22.91,276.47,0.0,5414.27801724138,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,3,2.205562517434723,0.040323760923894,0.9662055910931215,0.040323760923894,0.03896104325856872,0.5682745107147107,551034.7699081653,2.0076131349382447,2.2155636844427287,0.027750598219218242,0.5492572793759941,318887922616.5412,1.0,0.040680501316727735,0.0047439718733992935,8.5,1.0,2.0,0.18121344789491375,0.04681552919023404,0.9685584807666012,4.545891879704271,2.1648820161179954,2.1812134478949137,0.016331431776918315,1.0716199843795293,6.040448263197126,4.681552919123404,1.8183567518821087,1.0,551034.7699081653,909.0363216698053,129.89116263315063,306.32049087547443,10.679509124525566,39.58239241172879,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
20.3,319.0,274.1903712751416,10.4,ESO563-G021,33.06,272.19,0.0,5012.857142857143,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,3,2.205562517434723,0.040323760923894,0.9662055910931215,0.040323760923894,0.03896104325856872,0.5682745107147107,551034.7699081653,2.0076131349382447,2.2155636844427287,0.027750598219218242,0.5492572793759941,318887922616.5412,1.0,0.040680501316727735,0.0047439718733992935,8.5,1.0,2.0,0.18121344789491375,0.04681552919023404,0.9685584807666012,4.545891879704271,2.1648820161179954,2.1812134478949137,0.016331431776918315,1.0716199843795293,6.040448263197126,4.681552919123404,1.8183567518821087,1.0,551034.7699081653,759.8801578692902,124.19970694307854,301.00818411589177,17.991815884108235,44.809628724858385,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
23.68,317.0,274.2245512349323,9.3,ESO563-G021,39.67,271.34,0.0,4243.623310810811,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,4,2.160374106936631,0.046234300024445396,0.9962819266534263,0.05262744529258998,0.05243177259094934,0.692429849132862,551034.7699081653,2.005419967090616,2.1672574820417614,0.02221100743733107,0.5,413175036792.438,1.1382771073589164,0.004507909181364234,0.005439329414640635,8.5,1.0,2.0,0.18121344789491375,0.04681552919023404,0.9685584807666012,4.545891879704271,2.1648820161179954,2.1812134478949137,0.016331431776918315,1.0716199843795293,6.040448263197126,4.681552919123404,1.8183567518821087,1.0,551034.7699081653,680.4424323797741,126.93650695821533,302.1787241000813,14.821275899918703,42.77544876506772,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
25.41,317.0,265.4585180400132,7.23,ESO563-G021,44.98,261.62,0.0,3954.7028728846913,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,4,2.160374106936631,0.046234300024445396,0.9962819266534263,0.05262744529258998,0.05243177259094934,0.692429849132862,551034.7699081653,2.005419967090616,2.1672574820417614,0.02221100743733107,0.5,413175036792.438,1.1382771073589164,0.004507909181364234,0.005439329414640635,8.5,1.0,2.0,0.18121344789491375,0.04681552919023404,0.9685584807666012,4.545891879704271,2.1648820161179954,2.1812134478949137,0.016331431776918315,1.0716199843795293,6.040448263197126,4.681552919123404,1.8183567518821087,1.0,551034.7699081653,590.9428119407978,122.53920536471449,292.37660927546113,24.623390724538865,51.54148195998681,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
27.06,312.0,257.17034238029856,8.39,ESO563-G021,46.29,252.97,0.0,3597.339246119734,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,4,2.160374106936631,0.046234300024445396,0.9962819266534263,0.05262744529258998,0.05243177259094934,0.692429849132862,551034.7699081653,2.005419967090616,2.1672574820417614,0.02221100743733107,0.5,413175036792.438,1.1382771073589164,0.004507909181364234,0.005439329414640635,8.5,1.0,2.0,0.18121344789491375,0.04681552919023404,0.9685584807666012,4.545891879704271,2.1648820161179954,2.1812134478949137,0.016331431776918315,1.0716199843795293,6.040448263197126,4.681552919123404,1.8183567518821087,1.0,551034.7699081653,521.0737555022295,118.74449807839657,283.2610824378992,28.738917562100823,54.829657619701436,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
28.8,312.0,247.63895028851982,8.37,ESO563-G021,43.21,243.84,0.0,3380.0,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,4,2.160374106936631,0.046234300024445396,0.9962819266534263,0.05262744529258998,0.05243177259094934,0.692429849132862,551034.7699081653,2.005419967090616,2.1672574820417614,0.02221100743733107,0.5,413175036792.438,1.1382771073589164,0.004507909181364234,0.005439329414640635,8.5,1.0,2.0,0.18121344789491375,0.04681552919023404,0.9685584807666012,4.545891879704271,2.1648820161179954,2.1812134478949137,0.016331431776918315,1.0716199843795293,6.040448263197126,4.681552919123404,1.8183567518821087,1.0,551034.7699081653,460.0126863841534,115.10154372493714,273.0813341623034,38.91866583769661,64.36104971148018,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
30.53,311.0,238.15547211853016,11.5,ESO563-G021,45.08,233.85,0.0,3168.0641991483785,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,4,2.160374106936631,0.046234300024445396,0.9962819266534263,0.05262744529258998,0.05243177259094934,0.692429849132862,551034.7699081653,2.005419967090616,2.1672574820417614,0.02221100743733107,0.5,413175036792.438,1.1382771073589164,0.004507909181364234,0.005439329414640635,8.5,1.0,2.0,0.18121344789491375,0.04681552919023404,0.9685584807666012,4.545891879704271,2.1648820161179954,2.1812134478949137,0.016331431776918315,1.0716199843795293,6.040448263197126,4.681552919123404,1.8183567518821087,1.0,551034.7699081653,409.35601469193523,111.79284023829425,263.0887075276033,47.911292472396724,72.84452788146984,ESO563-G021_pointwise_topostructure_v8_5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
