r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,delta_d_eff_i,beta_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms,source_file,structure_2002_preferred_name,structure_2002_catalog_name_normalized,structure_2002_RFGC_int,structure_2002_Dist,structure_2002_Re,structure_2002_Z0,structure_2002_z0_over_re,structure_2002_S0,structure_2002_RAJ2000_deg,structure_2002_DEJ2000_deg,structure_2002_Note,structure_2002_has_ned_link_flag,structure_2002_has_simbad_link_flag,structure_2002_source_catalog,structure_2002__Glon,structure_2002__Glat,structure_2002__RAJ2000,structure_2002__DEJ2000,structure_2002__RAB1950,structure_2002__DEB1950,structure_2002__Elon2000,structure_2002__Elat2000,structure_2002_RFGC,structure_2002__RA,structure_2002__DE,structure_2002_NED,structure_2002_Simbad,structure_2002_biz_name,structure_2002_biz_name_norm,structure_2002_biz_catalog_token,structure_2002_RA_match_deg,structure_2002_DE_match_deg,structure_2002_biz_aname_norm,structure_2002_biz_aname_token,structure_2002_biz_ned_norm,structure_2002_biz_ned_token,structure_2002_matched,structure_2002_match_reason,structure_2002_matched_sparc_name,structure_2002_matched_sparc_index,structure_2002_matched_sep_deg,structure_2002___source_catalog__
16.83,314.0,283.7363587910439,13.5,ESO563-G021,15.18,283.33,0.0,5858.348187759953,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.35,-1.5819868695656207,2.4463045956520326,2.758412999994659,-0.3121084043426263,-0.5451969083076462,0.8573053126502725,0.14350381717311256,0.8137612782847401,0.5,0.417118604102806,1.2627827210061282,0.417118604102806,789.2641045070261,0.9934317713146267,59.266876755716204,3725.3037184639343,59.26187701444213,4783.500968508617,4842.762845523059,285.48852637216976,28.51147362783024,30.263641208956074,ESO563-G021_pointwise_topostructure_v7.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
18.56,317.0,277.4176075882712,12.7,ESO563-G021,22.91,276.47,0.0,5414.27801724138,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.35,-1.5819868695656207,2.4463045956520326,2.758412999994659,-0.3121084043426263,-0.5451969083076462,0.8573053126502725,0.14350381717311256,0.8137612782847401,0.5,0.417118604102806,1.2627827210061282,0.417118604102806,789.2641045070261,0.9934317713146267,59.266876755716204,3725.3037184639343,59.26187701444213,4146.580226293106,4205.842103307547,279.3929659769338,37.607034023066205,39.58239241172879,ESO563-G021_pointwise_topostructure_v7.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
20.3,319.0,274.1903712751416,10.4,ESO563-G021,33.06,272.19,0.0,5012.857142857143,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.35,-1.5819868695656207,2.4463045956520326,2.758412999994659,-0.3121084043426263,-0.5451969083076462,0.8573053126502725,0.14350381717311256,0.8137612782847401,0.5,0.417118604102806,1.2627827210061282,0.417118604102806,789.2641045070261,0.9934317713146267,59.266876755716204,3725.3037184639343,59.26187701444213,3703.4659950738915,3762.7278720883337,276.3754254694024,42.62457453059761,44.809628724858385,ESO563-G021_pointwise_topostructure_v7.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
23.68,317.0,274.2245512349323,9.3,ESO563-G021,39.67,271.34,0.0,4243.623310810811,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.35,-3.0,1.9500000000000002,2.758412999994659,-0.8084129999946588,-0.49630459565203244,1.3047175956466912,0.03229742025267257,1.9154120967712844e-23,0.5,0.6585710917236501,1.0000000000004057,0.6585710917236501,410.03890305887063,0.9996662562281547,8.7186770975841,1936.2948191502226,8.718618174694456,3175.6378589527026,3184.356477127397,274.60073084093705,42.39926915906295,42.77544876506772,ESO563-G021_pointwise_topostructure_v7.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
25.41,317.0,265.4585180400132,7.23,ESO563-G021,44.98,261.62,0.0,3954.7028728846913,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.35,-3.0,1.9500000000000002,2.758412999994659,-0.8084129999946588,-0.49630459565203244,1.3047175956466912,0.03229742025267257,1.9154120967712844e-23,0.5,0.6585710917236501,1.0000000000004057,0.6585710917236501,410.03890305887063,0.9996662562281547,8.7186770975841,1936.2948191502226,8.718618174694456,2773.247729240457,2781.966347415151,265.8754687590019,51.124531240998124,51.54148195998681,ESO563-G021_pointwise_topostructure_v7.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
27.06,312.0,257.17034238029856,8.39,ESO563-G021,46.29,252.97,0.0,3597.339246119734,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.35,-3.0,1.9500000000000002,2.758412999994659,-0.8084129999946588,-0.49630459565203244,1.3047175956466912,0.03229742025267257,1.9154120967712844e-23,0.5,0.6585710917236501,1.0000000000004057,0.6585710917236501,410.03890305887063,0.9996662562281547,8.7186770975841,1936.2948191502226,8.718618174694456,2444.071877309682,2452.790495484376,257.62862963538663,54.37137036461337,54.829657619701436,ESO563-G021_pointwise_topostructure_v7.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
28.8,312.0,247.63895028851982,8.37,ESO563-G021,43.21,243.84,0.0,3380.0,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.35,-3.0,1.9500000000000002,2.758412999994659,-0.8084129999946588,-0.49630459565203244,1.3047175956466912,0.03229742025267257,1.9154120967712844e-23,0.5,0.6585710917236501,1.0000000000004057,0.6585710917236501,410.03890305887063,0.9996662562281547,8.7186770975841,1936.2948191502226,8.718618174694456,2129.3420034722217,2138.060621646916,248.14541281964327,63.85458718035673,64.36104971148018,ESO563-G021_pointwise_topostructure_v7.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
30.53,311.0,238.15547211853016,11.5,ESO563-G021,45.08,233.85,0.0,3168.0641991483785,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.35,-3.0,1.9500000000000002,2.758412999994659,-0.8084129999946588,-0.49630459565203244,1.3047175956466912,0.03229742025267257,1.9154120967712844e-23,0.5,0.6585710917236501,1.0000000000004057,0.6585710917236501,410.03890305887063,0.9996662562281547,8.7186770975841,1936.2948191502226,8.718618174694456,1857.7801801506714,1866.498798325366,238.71365338596246,72.28634661403754,72.84452788146984,ESO563-G021_pointwise_topostructure_v7.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
33.91,313.0,224.30081163473304,15.9,ESO563-G021,59.7,216.21,0.0,2889.0887643762903,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.35,0.0,3.0,2.758412999994659,0.24158700000534106,1.0499999999999998,1.2915870000053409,0.03374242713103054,1.4019250488160894e-23,0.5,0.899787785899552,1.0000000000004743,0.899787785899552,207.75646714482434,0.9996357299140523,6.305401337332709,981.0722051116704,6.305314519722003,1483.6583338248304,1489.9636483445524,224.77692789822484,88.22307210177516,88.69918836526696,ESO563-G021_pointwise_topostructure_v7.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
35.65,320.0,217.71449767987434,8.83,ESO563-G021,61.56,208.83,0.0,2872.370266479664,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.35,0.0,3.0,2.758412999994659,0.24158700000534106,1.0499999999999998,1.2915870000053409,0.03374242713103054,1.4019250488160894e-23,0.5,0.899787785899552,1.0000000000004743,0.899787785899552,207.75646714482434,0.9996357299140523,6.305401337332709,981.0722051116704,6.305314519722003,1329.582117812062,1335.887432331784,218.2301238661338,101.7698761338662,102.28550232012566,ESO563-G021_pointwise_topostructure_v7.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
37.3,321.0,212.31512287164097,7.88,ESO563-G021,63.33,202.65,0.0,2762.493297587132,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.35,0.0,3.0,2.758412999994659,0.24158700000534106,1.0499999999999998,1.2915870000053409,0.03374242713103054,1.4019250488160894e-23,0.5,0.899787785899552,1.0000000000004743,0.899787785899552,207.75646714482434,0.9996357299140523,6.305401337332709,981.0722051116704,6.305314519722003,1208.5177319034854,1214.8230464232074,212.8682682590001,108.1317317409999,108.68487712835903,ESO563-G021_pointwise_topostructure_v7.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
39.03,320.0,206.59717931278735,8.0,ESO563-G021,62.96,196.77,0.0,2623.6228542147064,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.35,0.0,3.0,2.758412999994659,0.24158700000534106,1.0499999999999998,1.2915870000053409,0.03374242713103054,1.4019250488160894e-23,0.5,0.899787785899552,1.0000000000004743,0.899787785899552,207.75646714482434,0.9996357299140523,6.305401337332709,981.0722051116704,6.305314519722003,1093.579157058673,1099.884471578395,207.19191809939105,112.80808190060895,113.40282068721265,ESO563-G021_pointwise_topostructure_v7.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
40.76,315.0,201.30546962266078,9.82,ESO563-G021,62.4,191.39,0.0,2434.3719332679098,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.35,0.0,3.0,2.758412999994659,0.24158700000534106,1.0499999999999998,1.2915870000053409,0.03374242713103054,1.4019250488160894e-23,0.5,0.899787785899552,1.0000000000004743,0.899787785899552,207.75646714482434,0.9996357299140523,6.305401337332709,981.0722051116704,6.305314519722003,994.2073626104025,1000.5126771301245,201.94280556589254,113.05719443410746,113.69453037733922,ESO563-G021_pointwise_topostructure_v7.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
42.41,312.0,196.97196805637088,9.07,ESO563-G021,62.21,186.89,0.0,2295.3077104456497,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.35,0.0,3.0,2.758412999994659,0.24158700000534106,1.0499999999999998,1.2915870000053409,0.03374242713103054,1.4019250488160894e-23,0.5,0.899787785899552,1.0000000000004743,0.899787785899552,207.75646714482434,0.9996357299140523,6.305401337332709,981.0722051116704,6.305314519722003,914.8303749115773,921.1356894312994,197.6496005277557,114.3503994722443,115.02803194362912,ESO563-G021_pointwise_topostructure_v7.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
0.77,35.1,135.41353846643253,3.96,IC4202,2.22,20.98,133.76,1600.012987012987,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,1,0.35,-0.38635036458160393,2.8647773723964387,2.5890607066984446,0.27571666569799413,0.0,0.27571666569799413,0.9972389981435203,0.9402029516374184,0.5,0.12104247104247104,1.1635537496070154,0.12104247104247104,1975.660279268065,0.7254503158229345,201.2998389325976,9326.136409045672,201.268583567592,23814.06025974026,24015.328843307852,135.98456974725863,-100.88456974725864,-100.31353846643253,IC4202_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59,77.9,181.3490504524355,3.95,IC4202,3.89,40.96,176.62,3816.610062893082,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,1,0.35,-0.38635036458160393,2.8647773723964387,2.5890607066984446,0.27571666569799413,0.0,0.27571666569799413,0.9972389981435203,0.9402029516374184,0.5,0.12104247104247104,1.1635537496070154,0.12104247104247104,1975.660279268065,0.7254503158229345,201.2998389325976,9326.136409045672,201.268583567592,20683.948490566036,20885.217074133627,182.22923790619458,-104.32923790619458,-103.4490504524355,IC4202_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.36,115.0,186.30282982284513,6.7,IC4202,4.02,58.24,176.92,5603.813559322034,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,1,0.35,-0.38635036458160393,2.8647773723964387,2.5890607066984446,0.27571666569799413,0.0,0.27571666569799413,0.9972389981435203,0.9402029516374184,0.5,0.12104247104247104,1.1635537496070154,0.12104247104247104,1975.660279268065,0.7254503158229345,201.2998389325976,9326.136409045672,201.268583567592,14707.095084745759,14908.36366831335,187.57328769635484,-72.57328769635484,-71.30282982284513,IC4202_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.13,156.0,188.001365154618,3.16,IC4202,0.9,74.68,172.53,7775.079872204473,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,1,0.35,-0.38635036458160393,2.8647773723964387,2.5890607066984446,0.27571666569799413,0.0,0.27571666569799413,0.9972389981435203,0.9402029516374184,0.5,0.12104247104247104,1.1635537496070154,0.12104247104247104,1975.660279268065,0.7254503158229345,201.2998389325976,9326.136409045672,201.268583567592,11292.176773162944,11493.445356730535,189.6694070391073,-33.66940703910731,-32.001365154617986,IC4202_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.95,192.0,196.11701252058683,3.14,IC4202,0.0,91.45,173.49,9332.6582278481,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,1,0.35,-0.38635036458160393,2.8647773723964387,2.5890607066984446,0.27571666569799413,0.0,0.27571666569799413,0.9972389981435203,0.9402029516374184,0.5,0.12104247104247104,1.1635537496070154,0.12104247104247104,1975.660279268065,0.7254503158229345,201.2998389325976,9326.136409045672,201.268583567592,9737.185468354433,9938.454051922025,198.1335244351445,-6.133524435144494,-4.117012520586826,IC4202_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.73,204.0,204.51862726900941,2.9,IC4202,0.0,107.35,174.08,8798.30866807611,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,1,0.35,-0.38635036458160393,2.8647773723964387,2.5890607066984446,0.27571666569799413,0.0,0.27571666569799413,0.9972389981435203,0.9402029516374184,0.5,0.12104247104247104,1.1635537496070154,0.12104247104247104,1975.660279268065,0.7254503158229345,201.2998389325976,9326.136409045672,201.268583567592,8843.101247357294,9044.369830924885,206.83295022861978,-2.8329502286197794,-0.5186272690094142,IC4202_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.27,220.0,207.24817610777666,3.25,IC4202,0.0,132.68,159.21,7719.298245614035,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,2,0.35,-0.38635036458160393,2.8647773723964387,2.5890607066984446,0.27571666569799413,0.0,0.27571666569799413,0.9972389981435203,0.9153730516486979,0.5,0.3187258687258687,1.2583906437044945,0.3187258687258687,1115.195097002276,0.7254503158229345,323.58663316786846,5263.403542462623,323.17957071122754,6850.367862838917,7173.547433550145,212.08050926089226,7.919490739107744,12.751823892223342,IC4202_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.08,231.0,213.0514801638327,3.49,IC4202,0.0,150.86,150.44,7536.864406779661,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,2,0.35,-0.38635036458160393,2.8647773723964387,2.5890607066984446,0.27571666569799413,0.0,0.27571666569799413,0.9972389981435203,0.9153730516486979,0.5,0.3187258687258687,1.2583906437044945,0.3187258687258687,1115.195097002276,0.7254503158229345,323.58663316786846,5263.403542462623,323.17957071122754,6411.148757062147,6734.328327773374,218.35531722546966,12.644682774530338,17.948519836167293,IC4202_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.86,235.0,222.65660376463126,4.65,IC4202,0.24,170.8,142.84,7026.081424936387,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,2,0.35,-0.38635036458160393,2.8647773723964387,2.5890607066984446,0.27571666569799413,0.0,0.27571666569799413,0.9972389981435203,0.9153730516486979,0.5,0.3187258687258687,1.2583906437044945,0.3187258687258687,1115.195097002276,0.7254503158229345,323.58663316786846,5263.403542462623,323.17957071122754,6307.374452926209,6630.554023637437,228.2896288178468,6.71037118215321,12.343396235368743,IC4202_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
